replication,failureMode,setting,true,estimate,bias,se,ciLow,ciHigh,covered
145,Certificate role misclassification,misclassification 0 percent,0.6520119422671798,0.7364369755441807,0.0844250332770009,0.1250118616132739,0.4914137267821639,0.9814602243061976,1
146,Certificate role misclassification,misclassification 0 percent,0.6521581690687592,0.5817420381595397,-0.0704161309092195,0.11383171420282093,0.3586318783220107,0.8048521979970688,1
147,Certificate role misclassification,misclassification 0 percent,0.649108143410295,0.6285405198839712,-0.020567623526323797,0.12455485966286825,0.38441299494474945,0.8726680448231929,1
148,Certificate role misclassification,misclassification 0 percent,0.6430462413646584,0.9306753927158691,0.2876291513512107,0.10357980206579191,0.7276589806669169,1.1336918047648212,0
149,Certificate role misclassification,misclassification 0 percent,0.6508424793833513,0.8527538836880156,0.20191140430466437,0.10675277110635027,0.6435184523195692,1.061989315056462,1
150,Certificate role misclassification,misclassification 0 percent,0.647416942361122,0.5104764764451892,-0.13694046591593279,0.10938491158869312,0.2960820497313507,0.7248709031590277,1
151,Certificate role misclassification,misclassification 0 percent,0.6436190535738479,0.3512732456055716,-0.29234580796827625,0.1080508459299495,0.1394935875828706,0.5630529036282726,0
152,Certificate role misclassification,misclassification 0 percent,0.644360738504792,0.6028680048583079,-0.04149273364648409,0.12160765084994603,0.3645170091924137,0.8412190005242022,1
153,Certificate role misclassification,misclassification 0 percent,0.6325117752684375,0.6367090806309745,0.0041973053625370405,0.11032251284270077,0.42047695545928104,0.852941205802668,1
154,Certificate role misclassification,misclassification 0 percent,0.632348036759197,0.5784648176822164,-0.05388321907698068,0.10671014539692616,0.3693129327042411,0.7876167026601917,1
155,Certificate role misclassification,misclassification 0 percent,0.6515178429313588,0.5058256319322388,-0.14569221099912,0.10452223063772002,0.3009620598823076,0.7106892039821701,1
156,Certificate role misclassification,misclassification 0 percent,0.649163420110035,0.5909489401213598,-0.05821447998867524,0.10638179419836931,0.3824406234925559,0.7994572567501637,1
157,Certificate role misclassification,misclassification 0 percent,0.6356927416170474,0.574421242419007,-0.06127149919804031,0.11400779632706139,0.3509659616179667,0.7978765232200473,1
158,Certificate role misclassification,misclassification 0 percent,0.640017773658734,0.48833202099344153,-0.1516857526652925,0.12315341990237658,0.24695131798478345,0.7297127240020996,1
159,Certificate role misclassification,misclassification 0 percent,0.6440822311038862,0.7020900238036561,0.05800779269976997,0.11189733870447469,0.48277123994288573,0.9214088076644266,1
160,Certificate role misclassification,misclassification 0 percent,0.6487144570076291,0.8541749103537836,0.20546045334615448,0.11459541836712633,0.6295678903542159,1.0787819303533512,1
161,Certificate role misclassification,misclassification 0 percent,0.6297898558643062,0.5437743778153328,-0.08601547804897347,0.10403239772508069,0.3398708782741746,0.7476778773564909,1
162,Certificate role misclassification,misclassification 0 percent,0.6329820707645293,0.5105959425516062,-0.12238612821292305,0.10346526795593891,0.307804017357966,0.7133878677452465,1
163,Certificate role misclassification,misclassification 0 percent,0.6370777734130186,0.8248828224993618,0.1878050490863432,0.10933427334225267,0.6105876467485466,1.039177998250177,1
164,Certificate role misclassification,misclassification 0 percent,0.6293061533987625,0.78337555348694,0.1540694000881775,0.10120858389784347,0.5850067290471668,0.9817443779267132,1
165,Certificate role misclassification,misclassification 0 percent,0.6349058762430716,0.6107709038330507,-0.02413497241002094,0.11519837919279907,0.3849820806151645,0.8365597270509368,1
166,Certificate role misclassification,misclassification 0 percent,0.6394902130688717,0.6870545341264743,0.047564321057602665,0.10874036550686406,0.47392341773302077,0.9001856505199279,1
167,Certificate role misclassification,misclassification 0 percent,0.6322258869824882,0.7036950534106483,0.07146916642816015,0.1049471594040747,0.4979986209786619,0.9093914858426347,1
168,Certificate role misclassification,misclassification 0 percent,0.6582603969108647,0.6739255830298655,0.015665186119000807,0.10787379102753036,0.46249295261590595,0.885358213443825,1
169,Certificate role misclassification,misclassification 0 percent,0.6328196341997591,0.8207677419571406,0.18794810775738158,0.10801954458791561,0.6090494345648261,1.0324860493494552,1
170,Certificate role misclassification,misclassification 0 percent,0.6308253911877156,0.670802853134562,0.03997746194684637,0.1051780457392235,0.4646538834856839,0.8769518227834401,1
171,Certificate role misclassification,misclassification 0 percent,0.6330546650520951,0.5898722710310964,-0.04318239402099866,0.11066348276649043,0.37297184480877515,0.8067726972534177,1
172,Certificate role misclassification,misclassification 0 percent,0.636516119421774,0.49201051846072663,-0.14450560096104736,0.11009221629803186,0.2762297745165842,0.707791262404869,1
173,Certificate role misclassification,misclassification 0 percent,0.6467039867867164,0.7765484674914377,0.12984448070472132,0.1259189337334704,0.5297473573738357,1.0233495776090398,1
174,Certificate role misclassification,misclassification 0 percent,0.6635258604574399,0.7343444855324008,0.07081862507496095,0.11671020840693454,0.5055924770548091,0.9630964940099925,1
175,Certificate role misclassification,misclassification 0 percent,0.6583804270243281,0.7711674812484878,0.11278705422415969,0.11138397354133776,0.5528548931074657,0.9894800693895098,1
176,Certificate role misclassification,misclassification 0 percent,0.6471710456729921,0.5940162257936297,-0.053154819879362436,0.10175014961416672,0.3945859325498629,0.7934465190373965,1
177,Certificate role misclassification,misclassification 0 percent,0.6644894819059245,0.6585682094368974,-0.005921272469027072,0.10708016256360418,0.44869109081223324,0.8684453280615616,1
178,Certificate role misclassification,misclassification 0 percent,0.6366188521356072,0.786910635980315,0.15029178384470776,0.10401224924289502,0.5830466274642407,0.9907746444963892,1
179,Certificate role misclassification,misclassification 0 percent,0.649029026054077,0.6274713579546888,-0.021557668099388194,0.12093144747723462,0.39044572089930896,0.8644969950100686,1
180,Certificate role misclassification,misclassification 0 percent,0.6342897472399448,0.6053423522400868,-0.02894739499985799,0.12119890976930056,0.3677924890922577,0.8428922153879159,1
181,Certificate role misclassification,misclassification 0 percent,0.6482543449019771,0.705088747536001,0.05683440263402395,0.12028557980572166,0.4693290111167866,0.9408484839552155,1
182,Certificate role misclassification,misclassification 0 percent,0.6466681829002544,0.6652911799566128,0.018622997056358392,0.1104522239994018,0.4488048209177853,0.8817775389954403,1
183,Certificate role misclassification,misclassification 0 percent,0.6395842664064106,0.5762472045703463,-0.06333706183606436,0.10318610436214001,0.37400244002055183,0.7784919691201407,1
184,Certificate role misclassification,misclassification 0 percent,0.6365248763338109,0.845538871993091,0.20901399565928003,0.11068199057797432,0.6286021704602613,1.0624755735259206,1
185,Certificate role misclassification,misclassification 0 percent,0.645513330194019,0.8199195849383576,0.17440625474433857,0.11241081259301171,0.5995943922560547,1.0402447776206605,1
186,Certificate role misclassification,misclassification 0 percent,0.632179144884404,0.6126795065537579,-0.019499638330646052,0.09569570856985674,0.4251159177568387,0.8002430953506772,1
187,Certificate role misclassification,misclassification 0 percent,0.6375732804101057,0.8995104090984086,0.2619371286883029,0.11667471130476895,0.6708279749410615,1.1281928432557558,0
188,Certificate role misclassification,misclassification 0 percent,0.6401255740917086,0.6169473413562399,-0.023178232735468707,0.12504851825714924,0.37185224557222735,0.8620424371402524,1
189,Certificate role misclassification,misclassification 0 percent,0.6425253053835202,0.5869039801916293,-0.05562132519189089,0.11757942360177978,0.3564483099321409,0.8173596504511176,1
190,Certificate role misclassification,misclassification 0 percent,0.6378843140341454,0.6695654183458211,0.0316811043116757,0.11837641568383905,0.43754764360549653,0.9015831930861455,1
191,Certificate role misclassification,misclassification 0 percent,0.6295972261003987,0.7710530311118962,0.14145580501149746,0.10839149640173328,0.5586056981644989,0.9835003640592934,1
192,Certificate role misclassification,misclassification 0 percent,0.6449976730977048,0.7305717096226549,0.0855740365249501,0.107261150965199,0.5203398537308649,0.940803565514445,1
193,Certificate role misclassification,misclassification 0 percent,0.6463254546902681,0.711177350842395,0.06485189615212683,0.11040369532838858,0.49478610799875333,0.9275685936860366,1
194,Certificate role misclassification,misclassification 0 percent,0.6366376118246124,0.7869958128845077,0.15035820105989528,0.11486112226086571,0.5618680132532109,1.0121236125158044,1
195,Certificate role misclassification,misclassification 0 percent,0.6418297210493195,0.8268075275862848,0.18497780653696538,0.10838943063702261,0.6143642435377206,1.0392508116348491,1
196,Certificate role misclassification,misclassification 0 percent,0.6424453308323415,0.5954123540901081,-0.04703297674223339,0.10110935905630226,0.39723801033975564,0.7935866978404604,1
197,Certificate role misclassification,misclassification 0 percent,0.64287552700204,0.5725360026621813,-0.07033952433985868,0.11290234160105397,0.3512474131241155,0.7938245922002471,1
198,Certificate role misclassification,misclassification 0 percent,0.6360134293647699,0.7570028915862648,0.12098946222149487,0.11324228010597602,0.5350480225785518,0.9789577605939778,1
199,Certificate role misclassification,misclassification 0 percent,0.6393947523247295,0.7359497794709576,0.0965550271462281,0.11318964965215364,0.5140980661527366,0.9578014927891787,1
200,Certificate role misclassification,misclassification 0 percent,0.6509150457193036,0.7450398255401491,0.09412477982084555,0.110196515989925,0.5290546541998962,0.9610249968804021,1
1,Certificate role misclassification,misclassification 10 percent,0.6521359719855263,0.5406096098475036,-0.1115263621380227,0.09325324933668462,0.35783324114760173,0.7233859785474055,1
2,Certificate role misclassification,misclassification 10 percent,0.6309026638496926,0.6009265692401536,-0.029976094609538984,0.10062900942329782,0.40369371077048993,0.7981594277098174,1
3,Certificate role misclassification,misclassification 10 percent,0.6473200901000452,0.3607117100004898,-0.2866083800995554,0.11397389214635692,0.13732288139363025,0.5841005386073493,0
4,Certificate role misclassification,misclassification 10 percent,0.6093947620336201,0.4501033376092393,-0.15929142442438077,0.10031226420311119,0.2534912997711414,0.6467153754473373,1
5,Certificate role misclassification,misclassification 10 percent,0.6382888582636879,0.2909367469517337,-0.34735211131195415,0.0991496112540132,0.09660350889386785,0.4852699850095996,0
6,Certificate role misclassification,misclassification 10 percent,0.6358213691580435,0.5808472957363007,-0.054974073421742875,0.0953855512698468,0.39389161524740096,0.7678029762252003,1
7,Certificate role misclassification,misclassification 10 percent,0.6410055898473336,0.5910979030546277,-0.04990768679270585,0.10149074280059164,0.3921760471654681,0.7900197589437874,1
8,Certificate role misclassification,misclassification 10 percent,0.6595260525120231,0.40023719309492983,-0.2592888594170933,0.1096152123184348,0.18539137695079763,0.615083009239062,0
9,Certificate role misclassification,misclassification 10 percent,0.6415854193443637,0.5904721615028048,-0.05111325784155896,0.1096085005165773,0.37563950049031325,0.8053048225152963,1
10,Certificate role misclassification,misclassification 10 percent,0.6277902042652036,0.4432610663456004,-0.18452913791960318,0.09594604557896085,0.25520681701083714,0.6313153156803637,1
11,Certificate role misclassification,misclassification 10 percent,0.6491667771755332,0.4197411879178415,-0.2294255892576917,0.09332816300207881,0.236817988433767,0.602664387401916,0
12,Certificate role misclassification,misclassification 10 percent,0.6401104513733686,0.3409641839833521,-0.29914626739001654,0.10865027095619857,0.1280096529092029,0.5539187150575013,0
13,Certificate role misclassification,misclassification 10 percent,0.6442767473084273,0.5199735159766931,-0.12430323133173427,0.10635941561975891,0.3115090613619656,0.7284379705914206,1
14,Certificate role misclassification,misclassification 10 percent,0.6426317429458603,0.3898849068540242,-0.2527468360918361,0.10520573649905823,0.18368166331587008,0.5960881503921783,0
15,Certificate role misclassification,misclassification 10 percent,0.6738209683389078,0.5489038536152903,-0.12491711472361755,0.10401510395873143,0.3450342498561767,0.7527734573744038,1
16,Certificate role misclassification,misclassification 10 percent,0.6342695525515157,0.4379236858246935,-0.19634586672682225,0.11395164379216735,0.21457846399204547,0.6612689076573415,1
17,Certificate role misclassification,misclassification 10 percent,0.6484620572685778,0.5429581118327854,-0.10550394543579233,0.10096073287744588,0.34507507539299154,0.7408411482725793,1
18,Certificate role misclassification,misclassification 10 percent,0.6406206011521826,0.4150763530596206,-0.22554424809256196,0.11119172187305788,0.19714057818842715,0.6330121279308141,0
19,Certificate role misclassification,misclassification 10 percent,0.675957480586386,0.40636295253419413,-0.2695945280521919,0.10520780482675066,0.20015565507376284,0.6125702499946254,0
20,Certificate role misclassification,misclassification 10 percent,0.6726750014266786,0.5011731846254742,-0.17150181680120435,0.12190220470403952,0.26224486340555675,0.7401015058453917,1
21,Certificate role misclassification,misclassification 10 percent,0.639496503372209,0.5905983329153227,-0.04889817045688627,0.11019770421334694,0.37461083265716266,0.8065858331734828,1
22,Certificate role misclassification,misclassification 10 percent,0.6503073184445113,0.5404213636802865,-0.1098859547642248,0.10032409735478547,0.343786132864907,0.737056594495666,1
23,Certificate role misclassification,misclassification 10 percent,0.6545741548586057,0.3669673899508233,-0.2876067649077824,0.09795838598118109,0.17496895342770835,0.5589658264739382,0
24,Certificate role misclassification,misclassification 10 percent,0.6434140590367189,0.2684356717899223,-0.3749783872467966,0.09986037619725678,0.072709334443299,0.4641620091365456,0
25,Certificate role misclassification,misclassification 10 percent,0.6625337967708069,0.4661314853509536,-0.19640231141985331,0.10848847899770729,0.2534940665154473,0.67876890418646,1
26,Certificate role misclassification,misclassification 10 percent,0.642614014530232,0.18055884792948232,-0.46205516660074974,0.10430747349045658,-0.02388380011181257,0.3850014959707772,0
27,Certificate role misclassification,misclassification 10 percent,0.6425145296638048,0.46363868587541374,-0.1788758437883911,0.12215013807681051,0.22422441524486514,0.7030529565059623,1
28,Certificate role misclassification,misclassification 10 percent,0.6396737455586406,0.41554798058932524,-0.2241257649693154,0.10250706990610567,0.21463412357335812,0.6164618376052924,0
29,Certificate role misclassification,misclassification 10 percent,0.6352666836924804,0.7329401646095177,0.09767348091703731,0.10954852685327182,0.518225051977105,0.9476552772419304,1
30,Certificate role misclassification,misclassification 10 percent,0.6109018588301948,0.4206640783698607,-0.19023778046033407,0.10478488417661104,0.21528570538370306,0.6260424513560183,1
31,Certificate role misclassification,misclassification 10 percent,0.6436749689572152,0.5787666987408558,-0.06490827021635937,0.10597861507673335,0.37104861319045845,0.7864847842912532,1
32,Certificate role misclassification,misclassification 10 percent,0.6441131457805496,0.49761767937966106,-0.1464954664008885,0.10084177745659988,0.2999677955647253,0.6952675631945968,1
33,Certificate role misclassification,misclassification 10 percent,0.6325803574590453,0.34742215059460496,-0.2851582068644403,0.09775068609665633,0.15583080584515857,0.5390134953440513,0
34,Certificate role misclassification,misclassification 10 percent,0.631120993357707,0.797076824257445,0.16595583089973798,0.10981999386670316,0.5818296362787068,1.0123240122361832,1
35,Certificate role misclassification,misclassification 10 percent,0.645506392546842,0.5781489309539791,-0.06735746159286282,0.11350926130273808,0.3556707788006125,0.8006270831073458,1
36,Certificate role misclassification,misclassification 10 percent,0.6437920658384808,0.34047506992929544,-0.30331699590918537,0.09499431505065123,0.15428621243001903,0.5266639274285718,0
37,Certificate role misclassification,misclassification 10 percent,0.6366705615560446,0.4921683993171537,-0.1445021622388909,0.10322218652421736,0.2898529137296877,0.6944838849046198,1
38,Certificate role misclassification,misclassification 10 percent,0.6548624282978486,0.5797068118398834,-0.0751556164579652,0.09963696827949217,0.3844183540120787,0.7749952696676881,1
39,Certificate role misclassification,misclassification 10 percent,0.6469983698376011,0.4231783277827837,-0.22382004205481737,0.10554405323175747,0.21631198344853905,0.6300446721170283,0
40,Certificate role misclassification,misclassification 10 percent,0.6408048168719986,0.4572335380197457,-0.18357127885225294,0.10301977745078673,0.25531477421620374,0.6591523018232877,1
41,Certificate role misclassification,misclassification 10 percent,0.6576293679353371,0.49928204921104735,-0.15834731872428975,0.08932257381821672,0.3242098045273426,0.6743542938947521,1
42,Certificate role misclassification,misclassification 10 percent,0.6249909608110733,0.5584158458095856,-0.06657511500148772,0.10192358302056291,0.3586456230892823,0.7581860685298889,1
43,Certificate role misclassification,misclassification 10 percent,0.6537982024531819,0.46742870444692997,-0.1863694980062519,0.11972900967955928,0.2327598454749938,0.7020975634188662,1
44,Certificate role misclassification,misclassification 10 percent,0.6436964290705399,0.5663102224769382,-0.07738620659360174,0.09089054339903554,0.38816475741482853,0.7444556875390478,1
45,Certificate role misclassification,misclassification 10 percent,0.6350420345909402,0.5597325754174195,-0.07530945917352072,0.09728592631169472,0.36905215984649786,0.7504129909883411,1
46,Certificate role misclassification,misclassification 10 percent,0.6503765145185502,0.544282640293163,-0.10609387422538719,0.11689371905839606,0.31517095093870673,0.7733943296476192,1
47,Certificate role misclassification,misclassification 10 percent,0.6386605018797725,0.2771358292487995,-0.36152467263097304,0.09695458013598364,0.08710485218227154,0.4671668063153274,0
48,Certificate role misclassification,misclassification 10 percent,0.6451416883127764,0.5125950951189648,-0.13254659319381157,0.10495707194777744,0.30687923410132106,0.7183109561366086,1
49,Certificate role misclassification,misclassification 10 percent,0.6649844513040353,0.30604606332593864,-0.35893838797809663,0.09124621304652365,0.1272034857547523,0.484888640897125,0
50,Certificate role misclassification,misclassification 10 percent,0.6425990485297426,0.41800619719241194,-0.22459285133733065,0.10083546627023834,0.22036868330274478,0.6156437110820792,0
51,Certificate role misclassification,misclassification 10 percent,0.6373791221797369,0.36866786475397884,-0.2687112574257581,0.09463342646055652,0.18318634889128807,0.5541493806166696,0
52,Certificate role misclassification,misclassification 10 percent,0.6542278544181266,0.31875516134739984,-0.33547269307072675,0.10561707390571405,0.11174569649220031,0.5257646262025993,0
53,Certificate role misclassification,misclassification 10 percent,0.6263926198231468,0.5743769584861128,-0.05201566133703395,0.10050137426955671,0.37739426491778166,0.7713596520544439,1
54,Certificate role misclassification,misclassification 10 percent,0.6517445994738218,0.5636430582420451,-0.08810154123177671,0.11548409921166483,0.337294223787182,0.7899918926969082,1
55,Certificate role misclassification,misclassification 10 percent,0.6465798706660121,0.26396351795120404,-0.38261635271480804,0.1060010187846288,0.0562015211333316,0.4717255147690765,0
56,Certificate role misclassification,misclassification 10 percent,0.6481268663513291,0.44295549340253704,-0.20517137294879206,0.09646205087584735,0.25388987368587623,0.6320211131191978,0
57,Certificate role misclassification,misclassification 10 percent,0.6443171954643231,0.6784993950430493,0.03418219957872626,0.10957350399625687,0.4637353272103859,0.8932634628757128,1
58,Certificate role misclassification,misclassification 10 percent,0.6356146718857063,0.4199738065761199,-0.21564086530958643,0.09849918076463712,0.22691541227743112,0.6130322008748086,0
59,Certificate role misclassification,misclassification 10 percent,0.6537238051547294,0.42444553800162566,-0.22927826715310373,0.1120368539783542,0.20485330420405143,0.6440377717991999,0
60,Certificate role misclassification,misclassification 10 percent,0.6292339939619173,0.45445536907988676,-0.1747786248820305,0.09919927535999508,0.2600247893742964,0.6488859487854771,1
61,Certificate role misclassification,misclassification 10 percent,0.647591951705064,0.533307724398253,-0.11428422730681098,0.09942982798116037,0.3384252615551787,0.7281901872413273,1
62,Certificate role misclassification,misclassification 10 percent,0.620173422268613,0.3145054468495195,-0.3056679754190936,0.10904674379275375,0.10077382901572213,0.5282370646833168,0
63,Certificate role misclassification,misclassification 10 percent,0.6493101057987203,0.5951346134932171,-0.054175492305503226,0.10097654648911898,0.39722058237454383,0.7930486446118903,1
64,Certificate role misclassification,misclassification 10 percent,0.6604203916272168,0.5089274974902883,-0.15149289413692846,0.10704201194471397,0.2991251540786489,0.7187298409019277,1
65,Certificate role misclassification,misclassification 10 percent,0.6443017037332774,0.3990614614908338,-0.24524024224244362,0.09739885193598505,0.20815971169630312,0.5899632112853646,0
66,Certificate role misclassification,misclassification 10 percent,0.657442622095236,0.532694884620012,-0.12474773747522394,0.10940121045134046,0.3182685121353847,0.7471212571046393,1
67,Certificate role misclassification,misclassification 10 percent,0.6555079844994124,0.3865887579677144,-0.268919226531698,0.10197392272358964,0.1867198694294787,0.5864576465059501,0
68,Certificate role misclassification,misclassification 10 percent,0.6579379874835117,0.30197314893188354,-0.3559648385516282,0.09818588009492601,0.10952882394582855,0.49441747391793855,0
69,Certificate role misclassification,misclassification 10 percent,0.6644700333211061,0.6581637549777568,-0.006306278343349292,0.11231876488461358,0.4380189758039142,0.8783085341515995,1
70,Certificate role misclassification,misclassification 10 percent,0.6262175508235045,0.6472144943632633,0.020996943539758783,0.11851929975482213,0.4149166668438119,0.8795123218827147,1
71,Certificate role misclassification,misclassification 10 percent,0.6505249873348822,0.37688535694478575,-0.2736396303900964,0.10652978579231043,0.16808697679185733,0.5856837370977142,0
72,Certificate role misclassification,misclassification 10 percent,0.6371216340655041,0.4493751518917513,-0.18774648217375284,0.10571507834654788,0.24217359833251748,0.6565767054509851,1
73,Certificate role misclassification,misclassification 10 percent,0.6324740024864731,0.4801931922364372,-0.15228081025003593,0.10334957484304566,0.27762802554406774,0.6827583589288067,1
74,Certificate role misclassification,misclassification 10 percent,0.6415718157017717,0.43512402412118567,-0.20644779158058602,0.11247368115646769,0.214675609054509,0.6555724391878623,1
75,Certificate role misclassification,misclassification 10 percent,0.6417291657808585,0.3631129627749092,-0.2786162030059493,0.10237273259625466,0.16246240688625005,0.5637635186635683,0
76,Certificate role misclassification,misclassification 10 percent,0.638060029497556,0.4840314167579904,-0.15402861273956564,0.10758750303790839,0.27315991080368995,0.6949029227122908,1
77,Certificate role misclassification,misclassification 10 percent,0.6404809709274618,0.4915974009167559,-0.1488835700107059,0.11405090839707041,0.2680576204584979,0.7151371813750139,1
78,Certificate role misclassification,misclassification 10 percent,0.6533666128016021,0.5812784968392748,-0.07208811596232734,0.10665031478396844,0.3722438798626967,0.7903131138158529,1
79,Certificate role misclassification,misclassification 10 percent,0.6453394993258061,0.6790924712347138,0.03375297190890769,0.11072708041778447,0.46206739361585625,0.8961175488535714,1
80,Certificate role misclassification,misclassification 10 percent,0.6396336729081644,0.595030700893666,-0.044602972014498365,0.09686182159873365,0.4051815305601481,0.7848798712271841,1
81,Certificate role misclassification,misclassification 10 percent,0.6498390821560377,0.3391198874144175,-0.3107191947416202,0.10352333265349678,0.13621415541356383,0.5420256194152712,0
82,Certificate role misclassification,misclassification 10 percent,0.6501536645456266,0.5877267393595385,-0.06242692518608817,0.1065936574801375,0.37880317069846897,0.796650308020608,1
83,Certificate role misclassification,misclassification 10 percent,0.6460219057506462,0.5188252482641786,-0.12719665748646758,0.09641152167542394,0.3298586657803477,0.7077918307480096,1
84,Certificate role misclassification,misclassification 10 percent,0.6677677809998855,0.5140618032226159,-0.1537059777772697,0.11009981061004409,0.29826617442692943,0.7298574320183022,1
85,Certificate role misclassification,misclassification 10 percent,0.6175372357433041,0.4231285904572457,-0.1944086452860584,0.09068856583937066,0.24537900141207925,0.6008781795024122,0
86,Certificate role misclassification,misclassification 10 percent,0.6257324593705421,0.5995576239967135,-0.026174835373828587,0.10114233233904735,0.4013186526121807,0.7977965953812464,1
87,Certificate role misclassification,misclassification 10 percent,0.6228510870218328,0.38644107576160186,-0.23641001126023092,0.11237969341216672,0.16617687667375508,0.6067052748494486,0
88,Certificate role misclassification,misclassification 10 percent,0.6430576817098884,0.5148708027731299,-0.1281868789367585,0.11147482554574419,0.2963801447034713,0.7333614608427885,1
89,Certificate role misclassification,misclassification 10 percent,0.6442137168470699,0.6105093237253353,-0.033704393121734566,0.10555372836033967,0.4036240161390695,0.8173946313116011,1
90,Certificate role misclassification,misclassification 10 percent,0.6589138205621432,0.4197582829155845,-0.23915553764655872,0.10215993922498348,0.21952480203461686,0.6199917637965521,0
91,Certificate role misclassification,misclassification 10 percent,0.6262257985554806,0.4158339806885923,-0.21039181786688826,0.10923445721952939,0.20173444453831468,0.6299335168388699,1
92,Certificate role misclassification,misclassification 10 percent,0.662439593068324,0.4667176449424657,-0.1957219481258583,0.10644439350918167,0.2580866336644696,0.6753486562204618,1
93,Certificate role misclassification,misclassification 10 percent,0.6566133462062211,0.49378067317232305,-0.1628326730338981,0.09741304447598297,0.30285110599939646,0.6847102403452496,1
94,Certificate role misclassification,misclassification 10 percent,0.6405188525362415,0.5849784182061695,-0.05554043433007205,0.10040363145014666,0.388187300563882,0.7817695358484569,1
95,Certificate role misclassification,misclassification 10 percent,0.6109714394729874,0.4516841540853014,-0.159287285387686,0.09888136534694422,0.2578766780052907,0.6454916301653121,1
96,Certificate role misclassification,misclassification 10 percent,0.6337328613540607,0.5009102187256402,-0.13282264262842047,0.09765726382773518,0.30950198162327924,0.6923184558280012,1
97,Certificate role misclassification,misclassification 10 percent,0.6507025277669777,0.478766405864618,-0.17193612190235968,0.11860022337403207,0.24630996805151514,0.7112228436777208,1
98,Certificate role misclassification,misclassification 10 percent,0.6667546938129554,0.6087554052864096,-0.05799928852654579,0.10523432316114376,0.4024961318905678,0.8150146786822514,1
99,Certificate role misclassification,misclassification 10 percent,0.637563506021142,0.5470430519489424,-0.09052045407219955,0.11677411109607319,0.31816579420063895,0.7759203096972459,1
100,Certificate role misclassification,misclassification 10 percent,0.6287143631879938,0.5027150431361828,-0.12599932005181103,0.11093960392226376,0.2852734194485458,0.7201566668238197,1
101,Certificate role misclassification,misclassification 10 percent,0.6717784687631779,0.347074665769745,-0.32470380299343293,0.10937076480863116,0.13270796674482793,0.5614413647946621,0
102,Certificate role misclassification,misclassification 10 percent,0.6365838537588294,0.3968553601806499,-0.23972849357817955,0.09425032023399245,0.21212473252202468,0.5815859878392751,0
103,Certificate role misclassification,misclassification 10 percent,0.6446745785163395,0.24148451275382563,-0.4031900657625138,0.1067666090677523,0.03222195898103111,0.4507470665266201,0
104,Certificate role misclassification,misclassification 10 percent,0.6592967469260305,0.35088363978036613,-0.30841310714566433,0.09806923700018719,0.15866793525999925,0.543099344300733,0
105,Certificate role misclassification,misclassification 10 percent,0.6571992104643953,0.4786368916859497,-0.17856231877844564,0.11998941747207535,0.243457633440682,0.7138161499312174,1
106,Certificate role misclassification,misclassification 10 percent,0.6600465762723382,0.396098660154941,-0.2639479161173972,0.09255449507103851,0.21469184981570552,0.5775054704941764,0
107,Certificate role misclassification,misclassification 10 percent,0.6373666070340741,0.49796631838941124,-0.13940028864466286,0.11090836839001432,0.2805859163449832,0.7153467204338393,1
108,Certificate role misclassification,misclassification 10 percent,0.637235112374769,0.5801632399089643,-0.057071872465804696,0.09659911562331365,0.3908289732872696,0.7694975065306591,1
109,Certificate role misclassification,misclassification 10 percent,0.6488227868736755,0.4063777606993413,-0.24244502617433417,0.09891461820061791,0.21250510902613018,0.6002504123725524,0
110,Certificate role misclassification,misclassification 10 percent,0.6279959879919543,0.7419364713889282,0.11394048339697382,0.10815025523542901,0.5299619711274873,0.953910971650369,1
111,Certificate role misclassification,misclassification 10 percent,0.6206167524328923,0.3884741366549056,-0.23214261577798667,0.09991669537533937,0.19263741371924042,0.5843108595905708,0
112,Certificate role misclassification,misclassification 10 percent,0.6399675619189729,0.5922860266415172,-0.04768153527745567,0.10177112797971934,0.3928146158012673,0.7917574374817671,1
113,Certificate role misclassification,misclassification 10 percent,0.6380473857373041,0.5187150190052038,-0.11933236673210035,0.10413333541623644,0.31461368158938036,0.7228163564210273,1
114,Certificate role misclassification,misclassification 10 percent,0.6627745404283816,0.5743648357515972,-0.08840970467678433,0.10623092584523869,0.3661522210949294,0.7825774504082651,1
115,Certificate role misclassification,misclassification 10 percent,0.6315102060617153,0.5111450535513622,-0.12036515251035307,0.09130838078658995,0.3321806272096459,0.6901094798930785,1
116,Certificate role misclassification,misclassification 10 percent,0.650145683791779,0.5166601402832711,-0.13348554350850783,0.10316750238828346,0.31445183560223555,0.7188684449643067,1
117,Certificate role misclassification,misclassification 10 percent,0.6512897776616228,0.6977010431620999,0.04641126550047714,0.0938178752734081,0.51381800762622,0.8815840786979798,1
118,Certificate role misclassification,misclassification 10 percent,0.6415291288401642,0.4771102735677911,-0.1644188552723731,0.10350010282368852,0.2742500720333616,0.6799704751022206,1
119,Certificate role misclassification,misclassification 10 percent,0.644773603807607,0.41445637370437727,-0.2303172301032297,0.11162952945116647,0.195662495980091,0.6332502514286635,0
120,Certificate role misclassification,misclassification 10 percent,0.637977025673866,0.40765335827072263,-0.23032366740314342,0.1001021450784366,0.2114531539169869,0.6038535626244583,0
121,Certificate role misclassification,misclassification 10 percent,0.6363609280604386,0.38706574949397193,-0.2492951785664667,0.10597531791727915,0.1793541263761048,0.594777372611839,0
122,Certificate role misclassification,misclassification 10 percent,0.6282116750965755,0.4740832902197181,-0.15412838487685737,0.11167834233609295,0.255193739240976,0.6929728411984603,1
